title,mileage,price,location,link,date_scraped
2010 Kia soul + Wagon 4D,122K miles,"$5,499","Raleigh, NC",www.facebook.com/marketplace/item/878723740073547/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota prius Hatchback 4D,208K miles,"$3,500","Wendell, NC",www.facebook.com/marketplace/item/1199196257444037/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda accord EX Coupe 2D,120K miles,"$3,800","Fuquay-Varina, NC",www.facebook.com/marketplace/item/496466459368048/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 BMW series 3 Sport,94K miles,"$4,200","Durham, NC",www.facebook.com/marketplace/item/239228148438462/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Toyota corolla S Sedan 4D,155K miles,"$2,500","Salisbury, NC",www.facebook.com/marketplace/item/1595195480920700/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Honda Civic Full Price $800,,$800,"Raleigh, NC",www.facebook.com/marketplace/item/928726128314074/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Lincoln mkz Sedan 4D,180K miles,"$2,990","Apex, NC",www.facebook.com/marketplace/item/519182836862664/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford fiesta S Sedan 4D,11K miles,"$6,000","Raleigh, NC",www.facebook.com/marketplace/item/574018431317726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 BMW series 3,95K miles,"$5,900","Sanford, NC",www.facebook.com/marketplace/item/902495307729001/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda civic EX Coupe 2D,148K miles,"$6,500","Raleigh, NC",www.facebook.com/marketplace/item/1066645794295124/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Infiniti g35,179K miles,"$3,800","Durham, NC",www.facebook.com/marketplace/item/778118387109026/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Chevrolet malibu,204K miles,"$7,500","Raleigh, NC",www.facebook.com/marketplace/item/1686645438439759/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Honda pilot Touring Sport Utility 4D,58K miles,"$22,700","Raleigh, NC",www.facebook.com/marketplace/item/718819032978756/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Chevrolet impala LT Sedan 4D,100K miles,"$2,500","Goldsboro, NC",www.facebook.com/marketplace/item/1650540352047546/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius IV Hatchback 4D,221K miles,"$4,650","Raleigh, NC",www.facebook.com/marketplace/item/953350402496701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Kia Kia Optima hybrid 4dr sdn EX,137K miles,"$8,500","Raleigh, NC",www.facebook.com/marketplace/item/1392147761570566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Honda pilot EX Sport Utility 4D,129K miles,"$9,200","Raleigh, NC",www.facebook.com/marketplace/item/646755533884382/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Scion Hatchback Coupe 2D,170K miles,"$1,800","Raleigh, NC",www.facebook.com/marketplace/item/740804054226771/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Toyota camry Hybrid Sedan 4D,146K miles,"$3,000","Raleigh, NC",www.facebook.com/marketplace/item/521779246727496/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda civic EX Sedan 4D,200K miles,"$3,700","Durham, NC",www.facebook.com/marketplace/item/748118773284332/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Toyota camry SE Sedan 4D,220K miles,Free,"Raleigh, NC",www.facebook.com/marketplace/item/1338170603635634/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Kia sorento LX Sport Utility 4D,170K miles,"$2,500","Smithfield, NC",www.facebook.com/marketplace/item/878655166583923/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Mazda tribute,1.7K miles,$750,"Fuquay-Varina, NC",www.facebook.com/marketplace/item/155337137309359/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda accord LX Sedan 4D,107K miles,"$8,600","Raleigh, NC",www.facebook.com/marketplace/item/1825601571157287/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Subaru forester 2.5i Touring Sport Utility 4D,83K miles,"$10,700","Raleigh, NC",www.facebook.com/marketplace/item/463615979135508/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Chevrolet malibu LTZ Sedan 4D,130K miles,$100,"Clayton, NC",www.facebook.com/marketplace/item/1223633918230670/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Honda accord,108K miles,"$8,000","Durham, NC",www.facebook.com/marketplace/item/210284204912062/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Chevrolet traverse LTZ Sport Utility 4D,17K miles,"$8,100","Raleigh, NC",www.facebook.com/marketplace/item/3397228213824125/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Chevrolet suburban LTZ Sport Utility 4D,228K miles,"$8,300","Raleigh, NC",www.facebook.com/marketplace/item/1440632073408020/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Acura tl 3.2 Sedan 4D,218K miles,"$2,500","Raleigh, NC",www.facebook.com/marketplace/item/742852753892457/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Toyota corolla S Sedan 4D,151K miles,"$7,500","Durham, NC",www.facebook.com/marketplace/item/1662557757494871/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Nissan altima,121K miles,"$2,500","Tarboro, NC",www.facebook.com/marketplace/item/733598705143516/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 BMW 328xi,177K miles,"$4,700","Raleigh, NC",www.facebook.com/marketplace/item/889341472285410/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2020 GMC acadia sle v6,29K miles,"$19,900","Raleigh, NC",www.facebook.com/marketplace/item/1267924610459338/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Ford focus SE Hatchback 4D,63K miles,"$9,500","Orem, UT",www.facebook.com/marketplace/item/504076078596363/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Ford focus,145K miles,"$2,700","Orem, UT",www.facebook.com/marketplace/item/736265687916673/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Nissan altima 2.5 S Sedan 4D,78K miles,"$7,999","Provo, UT",www.facebook.com/marketplace/item/974195280219939/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Ford fusion SEL Sedan 4D,2.2K miles,$3,"Orem, UT",www.facebook.com/marketplace/item/705138351400760/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Mitsubishi eclipse GS Spyder Convertible 2D,147K miles,"$5,400","Orem, UT",www.facebook.com/marketplace/item/584956390183316/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda civic LX Sedan 4D,79K miles,"$9,150","Provo, UT",www.facebook.com/marketplace/item/575279721189461/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Ford mustang Cobra SVT Coupe 2D,130K miles,"$3,800","Lehi, UT",www.facebook.com/marketplace/item/1630865684019329/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan sentra,123K miles,"$5,000","Payson, UT",www.facebook.com/marketplace/item/885473386020902/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Chevrolet cobalt LS Coupe 2D,141K miles,"$1,000","Provo, UT",www.facebook.com/marketplace/item/1358945641508064/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Toyota camry LE Sedan 4D,312K miles,"$2,100","American Fork, UT",www.facebook.com/marketplace/item/580288967482015/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Honda accord,220K miles,"$2,500","Lehi, UT",www.facebook.com/marketplace/item/4750819081709575/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Honda accord,300K miles,"$1,700","Provo, UT",www.facebook.com/marketplace/item/1164107630957105/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Infiniti g35,191K miles,"$1,850","Lehi, UT",www.facebook.com/marketplace/item/602082804649432/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda civic,75K miles,"$9,995","Provo, UT",www.facebook.com/marketplace/item/679005393971901/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1991 Buick century Limited Wagon 4D,150K miles,$1,"Springville, UT",www.facebook.com/marketplace/item/1664187464027016/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Dodge caliber,196K miles,"$2,300","Orem, UT",www.facebook.com/marketplace/item/1146363832676798/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Honda accord EX Sedan 4D,299K miles,"$2,000","Provo, UT",www.facebook.com/marketplace/item/891042655427093/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Toyota prius c Two Hatchback 4D,119K miles,"$9,995","Orem, UT",www.facebook.com/marketplace/item/908902660530499/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Dodge neon R/T Sedan 4D,200K miles,"$1,800","Provo, UT",www.facebook.com/marketplace/item/1523847921412695/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Ford fusion,182K miles,"$1,300","Provo, UT",www.facebook.com/marketplace/item/863750968067309/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Toyota prius Hatchback 4D,120K miles,"$7,600","Orem, UT",www.facebook.com/marketplace/item/1264215271176534/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Smart fortwo Passion Hatchback Coupe 2D,143K miles,"$3,500","Orem, UT",www.facebook.com/marketplace/item/1319729645251064/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Mazda mazda3 s Touring Hatchback 4D,144K miles,"$4,200","Provo, UT",www.facebook.com/marketplace/item/514413334097186/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
NECESITA UN CARRO YO LE PUEDO AYUDAR NO IMPORTA SU ESTADO MIGRATORIO,,"$1,000","Provo, UT",www.facebook.com/marketplace/item/572865634889481/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda Accord Hybrid,,"$3,500","Springville, UT",www.facebook.com/marketplace/item/1210711262895621/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2023 Nissan maxima Platnium,300 miles,"$1,000","South Jordan, UT",www.facebook.com/marketplace/item/5985944144857674/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda Accord EX Sedan 4D,,$800,"Provo, UT",www.facebook.com/marketplace/item/924351875269366/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Ford taurus,188K miles,"$2,500","Pleasant Grove, UT",www.facebook.com/marketplace/item/578582030816190/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan altima s,94K miles,"$6,295","Orem, UT",www.facebook.com/marketplace/item/742589487457160/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda civic,260K miles,"$3,200","Orem, UT",www.facebook.com/marketplace/item/847993336259830/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Honda accord EX Sedan 4D,146K miles,"$6,000","Provo, UT",www.facebook.com/marketplace/item/557159389806383/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Honda civic LX Sedan 4D,147K miles,"$4,750","Eagle Mountain, UT",www.facebook.com/marketplace/item/651008856868979/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford focus SE Hatchback 4D,150K miles,"$5,995","Orem, UT",www.facebook.com/marketplace/item/1196223207911058/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 MINI Cooper S Convertible 2D,92K miles,"$7,999","Pleasant Grove, UT",www.facebook.com/marketplace/item/878051846737287/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Kia sportage,91K miles,"$10,999","Provo, UT",www.facebook.com/marketplace/item/640758157817166/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Ford edge SE Sport Utility 4D,187K miles,"$4,300","Saratoga Springs, UT",www.facebook.com/marketplace/item/592478215769975/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Subaru forester,102K miles,"$6,250","Provo, UT",www.facebook.com/marketplace/item/629909242477050/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Chevrolet cruze LTZ Sedan 4D,77K miles,"$8,999","Lindon, UT",www.facebook.com/marketplace/item/1623546464756618/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars,,Free,"Orem, UT",www.facebook.com/marketplace/item/1187374068842350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Mazda mazda3 i Sport Sedan 4D,101K miles,"$6,000","Orem, UT",www.facebook.com/marketplace/item/598261538364498/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Mazda mazda3 i Touring Sedan 4D,99K miles,"$12,995","Provo, UT",www.facebook.com/marketplace/item/727230385576626/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford focus St,112K miles,"$9,000","Provo, UT",www.facebook.com/marketplace/item/1421494062002153/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Nissan leaf SV Hatchback 4D,68K miles,"$4,700","Provo, UT",www.facebook.com/marketplace/item/685242483148179/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1999 Buick lesabre Custom Sedan 4D,130K miles,"$2,450","Vineyard, UT",www.facebook.com/marketplace/item/3556988221249412/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Mazda mazda6 Grand Touring (2017.5) Sedan 4D,44K miles,"$17,495","Provo, UT",www.facebook.com/marketplace/item/486653390258414/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Chevrolet captiva LTZ Sport Utility 4D,145K miles,$1,"Provo, UT",www.facebook.com/marketplace/item/9418186584874230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Subaru legacy GT Limited Wagon 4D,155K miles,"$2,200","Orem, UT",www.facebook.com/marketplace/item/877424513476799/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Ford focus ZX3 Hatchback 2D,190K miles,"$1,050","Salt Lake City, UT",www.facebook.com/marketplace/item/1318920878679927/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1998 Honda accord LX Sedan 4D,180K miles,"$1,300","Sandy, UT",www.facebook.com/marketplace/item/654817309567544/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Subaru outback,190K miles,"$3,700","Orem, UT",www.facebook.com/marketplace/item/1001180030862893/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford focus,97K miles,"$5,000","Salt Lake City, UT",www.facebook.com/marketplace/item/984736619173141/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford escape SE Sport Utility 4D,181K miles,"$3,865","Salt Lake City, UT",www.facebook.com/marketplace/item/546457104249850/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Subaru impreza 2.0i Premium Wagon 4D,97K miles,"$9,900","Salt Lake City, UT",www.facebook.com/marketplace/item/735594454847637/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Chevrolet aveo LT Sedan 4D,101K miles,"$2,500","Midvale, UT",www.facebook.com/marketplace/item/717192103519674/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Ford fusion SE Sedan 4D,45K miles,"$5,999","Salt Lake City, UT",www.facebook.com/marketplace/item/612183784049320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Hyundai elantra Limited Sedan 4D,81K miles,"$7,000","Sandy, UT",www.facebook.com/marketplace/item/715870526863896/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
